timestamp,hostname,git_rev,T,n,m,k,PC_scheme,Commitment_hash,levels,arity,param_count,data_prove_time,avg_update,avg_backward,avg_forward,avg_logup,avg_logup_prove,avg_pogd,agg_recursion_total,agg_recursion_amort,aggr_time_total,aggr_time_avg,aggr_prove_total,aggr_prove_avg,commit_time_avg,verifier_time,recursion_verifier_time,pogd_proof_size,final_proof_size, peak_memory
2025-11-10T18:13:28Z,KDR-JHB-KNB-015,,512,256,512,256,1,1,2,1,525056,0.000000,0.000000,0.000000,3.958440,13.296470,3.816248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.527931,0.000562,0.000562,0.000000,7.500000,3.966881
2025-11-10T18:36:50Z,KDR-JHB-KNB-015,,512,256,512,256,1,1,2,1,525056,0.000000,0.000000,0.000000,3.957951,13.077145,3.814025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.334780,0.000464,0.000464,0.000000,7.500000,3.965469
2025-11-10T18:42:28Z,KDR-JHB-KNB-015,,512,256,512,256,1,1,2,1,525056,0.000000,0.000000,0.000000,3.984866,13.569352,3.845223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.105292,0.000439,0.000439,0.000000,7.500000,3.965519
2025-11-10T18:48:03Z,KDR-JHB-KNB-015,,512,256,512,256,1,1,2,1,525056,0.000000,0.000000,0.000000,3.851342,12.762605,3.703054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.633661,0.000519,0.000519,0.000000,7.500000,3.964954
2025-11-10T18:50:18Z,KDR-JHB-KNB-015,,8,32,32,32,1,1,2,1,3136,0.000000,0.000000,0.000000,0.437014,1.655915,0.436446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062878,0.000420,0.000420,0.000000,4.312500,0.090778
